sentence,label,norm_subj,norm_obj
"The specificities of the monoclonal antibodies and polyclonal rabbit serum used in the study were tested against a number of Vibrio strains, including 4 isolates from $$ intestinal tracts of healthy fish $$ and 98 isolates from sediments.ç@@ V. salmonicida @@ was detected in sediment samples from diseased farms several months after an outbreak of the disease.",0,ncbi:40269,OBT:000641
"The specificities of the monoclonal antibodies and polyclonal rabbit serum used in the study were tested against a number of Vibrio strains, including 4 isolates from intestinal tracts of $$ healthy fish $$ and 98 isolates from sediments.ç@@ V. salmonicida @@ was detected in sediment samples from diseased farms several months after an outbreak of the disease.",0,ncbi:40269,OBT:002793
"The specificities of the monoclonal antibodies and polyclonal rabbit serum used in the study were tested against a number of Vibrio strains, including 4 isolates from intestinal tracts of healthy fish and 98 isolates from $$ sediments $$.ç@@ V. salmonicida @@ was detected in sediment samples from diseased farms several months after an outbreak of the disease.",0,ncbi:40269,OBT:001430
"The specificities of the monoclonal antibodies and $$ polyclonal rabbit serum $$ used in the study were tested against a number of @@ Vibrio @@ strains, including 4 isolates from intestinal tracts of healthy fish and 98 isolates from sediments.",0,ncbi:662,OBT:000524
"The specificities of the monoclonal antibodies and polyclonal $$ rabbit $$ serum used in the study were tested against a number of @@ Vibrio @@ strains, including 4 isolates from intestinal tracts of healthy fish and 98 isolates from sediments.",0,ncbi:662,OBT:002572
"The specificities of the monoclonal antibodies and polyclonal rabbit serum used in the study were tested against a number of @@ Vibrio @@ strains, including 4 isolates from $$ intestinal tracts of healthy fish $$ and 98 isolates from sediments.",1,ncbi:662,OBT:000641
"The specificities of the monoclonal antibodies and polyclonal rabbit serum used in the study were tested against a number of @@ Vibrio @@ strains, including 4 isolates from intestinal tracts of $$ healthy fish $$ and 98 isolates from sediments.",1,ncbi:662,OBT:002793
"The specificities of the monoclonal antibodies and polyclonal rabbit serum used in the study were tested against a number of @@ Vibrio @@ strains, including 4 isolates from intestinal tracts of healthy fish and 98 isolates from $$ sediments $$.",1,ncbi:662,OBT:001430
"The persistence of the fish pathogen @@ Vibrio salmonicida @@ in fish farm sediments was studied by use of fluorescent-antibody techniques.çThe specificities of the monoclonal antibodies and $$ polyclonal rabbit serum $$ used in the study were tested against a number of Vibrio strains, including 4 isolates from intestinal tracts of healthy fish and 98 isolates from sediments.",0,ncbi:40269,OBT:000524
"The persistence of the fish pathogen @@ Vibrio salmonicida @@ in fish farm sediments was studied by use of fluorescent-antibody techniques.çThe specificities of the monoclonal antibodies and polyclonal $$ rabbit $$ serum used in the study were tested against a number of Vibrio strains, including 4 isolates from intestinal tracts of healthy fish and 98 isolates from sediments.",0,ncbi:40269,OBT:002572
"The persistence of the fish pathogen @@ Vibrio salmonicida @@ in fish farm sediments was studied by use of fluorescent-antibody techniques.çThe specificities of the monoclonal antibodies and polyclonal rabbit serum used in the study were tested against a number of Vibrio strains, including 4 isolates from $$ intestinal tracts of healthy fish $$ and 98 isolates from sediments.",0,ncbi:40269,OBT:000641
"The persistence of the fish pathogen @@ Vibrio salmonicida @@ in fish farm sediments was studied by use of fluorescent-antibody techniques.çThe specificities of the monoclonal antibodies and polyclonal rabbit serum used in the study were tested against a number of Vibrio strains, including 4 isolates from intestinal tracts of $$ healthy fish $$ and 98 isolates from sediments.",0,ncbi:40269,OBT:002793
"The persistence of the fish pathogen @@ Vibrio salmonicida @@ in fish farm sediments was studied by use of fluorescent-antibody techniques.çThe specificities of the monoclonal antibodies and polyclonal rabbit serum used in the study were tested against a number of Vibrio strains, including 4 isolates from intestinal tracts of healthy fish and 98 isolates from $$ sediments $$.",0,ncbi:40269,OBT:001430
"The persistence of the $$ fish $$ pathogen Vibrio salmonicida in fish farm sediments was studied by use of fluorescent-antibody techniques.çThe specificities of the monoclonal antibodies and polyclonal rabbit serum used in the study were tested against a number of @@ Vibrio @@ strains, including 4 isolates from intestinal tracts of healthy fish and 98 isolates from sediments.",0,ncbi:662,OBT:002793
"The persistence of the fish pathogen Vibrio salmonicida in $$ fish farm sediments $$ was studied by use of fluorescent-antibody techniques.çThe specificities of the monoclonal antibodies and polyclonal rabbit serum used in the study were tested against a number of @@ Vibrio @@ strains, including 4 isolates from intestinal tracts of healthy fish and 98 isolates from sediments.",0,ncbi:662,OBT:001430
"The persistence of the fish pathogen Vibrio salmonicida in $$ fish farm $$ sediments was studied by use of fluorescent-antibody techniques.çThe specificities of the monoclonal antibodies and polyclonal rabbit serum used in the study were tested against a number of @@ Vibrio @@ strains, including 4 isolates from intestinal tracts of healthy fish and 98 isolates from sediments.",0,ncbi:662,OBT:000630
"The persistence of the fish pathogen Vibrio salmonicida in $$ fish $$ farm sediments was studied by use of fluorescent-antibody techniques.çThe specificities of the monoclonal antibodies and polyclonal rabbit serum used in the study were tested against a number of @@ Vibrio @@ strains, including 4 isolates from intestinal tracts of healthy fish and 98 isolates from sediments.",0,ncbi:662,OBT:002903
The persistence of the $$ fish $$ pathogen @@ Vibrio salmonicida @@ in fish farm sediments was studied by use of fluorescent-antibody techniques.,1,ncbi:40269,OBT:002793
The persistence of the fish pathogen @@ Vibrio salmonicida @@ in $$ fish farm sediments $$ was studied by use of fluorescent-antibody techniques.,1,ncbi:40269,OBT:001430
The persistence of the fish pathogen @@ Vibrio salmonicida @@ in $$ fish farm $$ sediments was studied by use of fluorescent-antibody techniques.,1,ncbi:40269,OBT:000630
The persistence of the fish pathogen @@ Vibrio salmonicida @@ in $$ fish $$ farm sediments was studied by use of fluorescent-antibody techniques.,0,ncbi:40269,OBT:002903
Presence of the fish pathogen @@ Vibrio salmonicida @@ in fish farm sediments.çThe persistence of the $$ fish $$ pathogen Vibrio salmonicida in fish farm sediments was studied by use of fluorescent-antibody techniques.,0,ncbi:40269,OBT:002793
Presence of the fish pathogen @@ Vibrio salmonicida @@ in fish farm sediments.çThe persistence of the fish pathogen Vibrio salmonicida in $$ fish farm sediments $$ was studied by use of fluorescent-antibody techniques.,0,ncbi:40269,OBT:001430
Presence of the fish pathogen @@ Vibrio salmonicida @@ in fish farm sediments.çThe persistence of the fish pathogen Vibrio salmonicida in $$ fish farm $$ sediments was studied by use of fluorescent-antibody techniques.,0,ncbi:40269,OBT:000630
Presence of the fish pathogen @@ Vibrio salmonicida @@ in fish farm sediments.çThe persistence of the fish pathogen Vibrio salmonicida in $$ fish $$ farm sediments was studied by use of fluorescent-antibody techniques.,0,ncbi:40269,OBT:002903
Presence of the $$ fish $$ pathogen Vibrio salmonicida in fish farm sediments.çThe persistence of the fish pathogen @@ Vibrio salmonicida @@ in fish farm sediments was studied by use of fluorescent-antibody techniques.,0,ncbi:40269,OBT:002793
Presence of the fish pathogen Vibrio salmonicida in $$ fish farm sediments $$.çThe persistence of the fish pathogen @@ Vibrio salmonicida @@ in fish farm sediments was studied by use of fluorescent-antibody techniques.,0,ncbi:40269,OBT:001430
Presence of the fish pathogen Vibrio salmonicida in $$ fish $$ farm sediments.çThe persistence of the fish pathogen @@ Vibrio salmonicida @@ in fish farm sediments was studied by use of fluorescent-antibody techniques.,0,ncbi:40269,OBT:002903
Presence of the fish pathogen Vibrio salmonicida in $$ fish farm $$ sediments.çThe persistence of the fish pathogen @@ Vibrio salmonicida @@ in fish farm sediments was studied by use of fluorescent-antibody techniques.,0,ncbi:40269,OBT:000630
Presence of the $$ fish $$ pathogen @@ Vibrio salmonicida @@ in fish farm sediments.,1,ncbi:40269,OBT:002793
Presence of the fish pathogen @@ Vibrio salmonicida @@ in $$ fish farm sediments $$.,1,ncbi:40269,OBT:001430
Presence of the fish pathogen @@ Vibrio salmonicida @@ in $$ fish $$ farm sediments.,0,ncbi:40269,OBT:002903
Presence of the fish pathogen @@ Vibrio salmonicida @@ in $$ fish farm $$ sediments.,1,ncbi:40269,OBT:000630
"However, even though the reference  strain 1 M45 has also been isolated from a $$ smear-ripened cheese $$ of  the same protected designation of origin, it originated from another  manufacturing plant.çMore than fifty thousand reads were assigned to @@ Providencia heimbachae  GR4 @@.",0,ncbi:1255655,OBT:003494
"However, even though the reference  strain 1 M45 has also been isolated from a smear-ripened cheese of  the same protected designation of origin, it originated from another  $$ manufacturing plant $$.çMore than fifty thousand reads were assigned to @@ Providencia heimbachae  GR4 @@.",0,ncbi:1255655,OBT:003251
"However, even though the reference  strain @@ 1 M45 @@ has also been isolated from a $$ smear-ripened cheese $$ of  the same protected designation of origin, it originated from another  manufacturing plant.",1,ncbi:1255591,OBT:003494
"However, even though the reference  strain @@ 1 M45 @@ has also been isolated from a smear-ripened cheese of  the same protected designation of origin, it originated from another  $$ manufacturing plant $$.",0,ncbi:1255591,OBT:003251
"These data suggest that  the @@ Halomonas @@ strains present in the cheese sample are almost  identical to the reference strain.çHowever, even though the reference  strain 1 M45 has also been isolated from a $$ smear-ripened cheese $$ of  the same protected designation of origin, it originated from another  manufacturing plant.",0,ncbi:2745,OBT:003494
"These data suggest that  the @@ Halomonas @@ strains present in the cheese sample are almost  identical to the reference strain.çHowever, even though the reference  strain 1 M45 has also been isolated from a smear-ripened cheese of  the same protected designation of origin, it originated from another  $$ manufacturing plant $$.",0,ncbi:2745,OBT:003251
"These data suggest that  the Halomonas strains present in the $$ cheese $$ sample are almost  identical to the reference strain.çHowever, even though the reference  strain @@ 1 M45 @@ has also been isolated from a smear-ripened cheese of  the same protected designation of origin, it originated from another  manufacturing plant.",0,ncbi:1255591,OBT:001480
